Title,Source Link,Time of the post,Source Name
Chinese tourist who evaded health checks in France claims to have no symptoms of Wuhan virus,https://www.channelnewsasia.com/news/world/wuhan-virus-france-tourist-evade-customs-12324556?cid=FBcna&fbclid=IwAR28fop6bBgDysGShfBXOYe1CKC7JVKIKBqorhyNnsUdRTf83ezl3mjvFpA,24 Jan 2020 5:07 PM,Channel NewsAsia
Shanghai Disneyland closes over Wuhan virus concerns,https://www.channelnewsasia.com/news/asia/wuhan-virus-shanghai-disneyland-china-12323764?cid=FBcna&fbclid=IwAR0oa9XqjeuVeR5fA5TVJvOXC5QGJUlOFNLs98RSdUld8aM4T9rQe_ThVnk,24 Jan 2020 2:45 PM,Channel NewsAsia
"Singapore's land transport operators, ride-hailing services respond to Wuhan virus threat",https://www.channelnewsasia.com/news/singapore/wuhan-virus-transport-comfortdelgro-cabbies-bus-prepared-12321552,24 Jan 2020 12:46 PM,Channel NewsAsia
Commentary: Wuhan virus sparks questions over local Chinese officials' disclosure of information,https://www.channelnewsasia.com/news/commentary/wuhan-virus-outbreak-china-beijing-how-upfront-time-info-who-12320546?cid=fbcna&fbclid=IwAR2GRF_60U3CNgUwHEdR22mzb1H3KB0rxWijOjetWDGLJRDKQvpbXZ9_gLw,24 Jan 2020 11:07 AM,Channel NewsAsia
"China to build 1,000-bed hospital in less than a week to treat virus patients",https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-china-building-1000-bed-hospital-12320942?cid=FBcna&fbclid=IwAR2fe_F_YFoFC_LdpcnsfPLtw0HT88RlzC7cTqykEcAziZpCxSvtlHZyhCM,24 Jan 2020 11:19 AM,Channel NewsAsia
China's quarantine efforts spread to 13 cities as virus toll climbs; 41 million people affected,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-pneumonia-outbreak-city-shut-12320076?cid=FBcna&fbclid=IwAR2Y9gG1xJrGyBHWQV9Kogbr0myEq6jNz6_u277vFZEx9Nrjcltvg7lFOR4,24 Jan 2020 10:07 AM,Channel NewsAsia
"Wuhan virus patient's hotel room 'thoroughly disinfected', workers who cleaned room quarantined: Shangri-La Group",https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-confirmed-case-shangri-la-sentosa-12315970?cid=fbcna&fbclid=IwAR3L-e87OZa8ZA_kwkgwcFUfLQTl3TP4-X-dao8Lmfc-6sCSWqkclB8cvHM,23 Jan 2020 11:37 PM,Channel NewsAsia
Hong Kong turns holiday camps into quarantine zones as Wuhan virus fears spike,https://www.channelnewsasia.com/news/asia/wuhan-virus-hong-kong-macau-coronavirus-pneumonia-12309850?cid=FBcna&fbclid=IwAR1_Yx6SODrSQybizDRkwazTglPaXWwiIAmOXMvcdGUWutDlos_RUDxEC0s,23 Jan 2020 4:26 PM,Channel NewsAsia
Schools step up precautions after Wuhan virus case confirmed in Singapore,https://www.channelnewsasia.com/news/singapore/wuhan-virus-schools-declare-chinese-new-year-travel-plans-12310972?cid=fbcna&fbclid=IwAR19vHT3uTvXbpLLVxp0mb-zFpH9dthbcr_wHik11PRRyM8l-VU0f6-E-XQ,23 Jan 2020 4:26 PM,Channel NewsAsia
Scoot cancels flights to China's Wuhan over virus outbreak,https://www.channelnewsasia.com/news/singapore/wuhan-virus-scoot-cancels-flights-mtr-train-12309076,23 Jan 2020 1:33 PM,Channel NewsAsia
Commentary: Snakes possible source of Wuhan virus but more research needed,https://www.channelnewsasia.com/news/commentary/wuhan-virus-pneumonia-world-health-organisation-which-animal-12307814?cid=fbcna&fbclid=IwAR2ypNs8aKeV-vMV_f1fjt4hdWdSPKLzTHc06s5zYOCNFVihLdo22LTeIcg,23 Jan 2020 9:23 AM,Channel NewsAsia
Wuhan virus: Number of confirmed cases in China exceeds 570,https://www.channelnewsasia.com/news/asia/wuhan-virus-pneumonia-coronavirus-number-cases-12307566?cid=fbcna&fbclid=IwAR2k5OZEzIXIPmW99Vw8oTY1rNATnVSpJ-eUECmK-kvn2oFB06hWOHzAcL0,23 Jan 2020 9:10 AM,Channel NewsAsia
"Wuhan virus deaths rise to 17, heightening global alarm",https://www.channelnewsasia.com/news/asia/death-toll-wuhan-pneumonia-virus-outbreak-china-hubei-reaches-17-12304588?cid=FBcna&fbclid=IwAR0FqBrfqyBHmfliYHJXJmrpEqGwrD5FqinwZlhewkOr8P0crcJPgaE6JpY,22 Jan 2020 10:51 PM,Channel NewsAsia
Singapore confirms first case of Wuhan virus,https://www.channelnewsasia.com/news/singapore/wuhan-virus-pneumonia-singapore-confirms-first-case-12312860,23 Jan 2020 9:04 PM,Channel NewsAsia
"Masks, disinfectants in low supply as China virus spreads",https://www.channelnewsasia.com/news/asia/wuhan-virus-pneumonia-supply-low-masks-disinfectants-12303032?cid=fbcna&fbclid=IwAR2IhTlJLbFi5B4tH6I47H1nT87m_77TwOF8wB209dRSIDT9826rfByReXE,22 Jan 2020 7:29 PM,Channel NewsAsia
Man quarantined after Hong Kong's first preliminary positive test for Wuhan virus,https://www.channelnewsasia.com/news/asia/man-quarantined-after-hong-kong-s-first-preliminary-positive-12302346,22 Jan 2020 6:13 PM,Channel NewsAsia
"Singapore forms Wuhan virus ministerial task force, imported case 'inevitable': Gan Kim Yong",https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-ministerial-task-force-inevitable-12301610?cid=FBcna&fbclid=IwAR3rJuoer8fjF-0SI17c9Un0JkL80_q3kDkb6ljz4YrvA8m5dozkTXp8pVw,22 Jan 2020 5:46 PM,Channel NewsAsia
North Korea to ban tourists over Wuhan virus: Tour operator,https://www.channelnewsasia.com/news/asia/wuhan-virus-pneumonia-north-korea-ban-tourists-china-12300672?cid=FBcna&fbclid=IwAR3lrvmoWviJqCTjJmu2Sj3-g4JAWCchUJULYnszKRf2EKQsoM07tG7hwE4,22 Jan 2020 11:50 AM,Channel NewsAsia
China warns Wuhan virus could mutate and spread as death toll rises,https://www.channelnewsasia.com/news/asia/wuhan-virus-pneumonia-china-warns-could-mutate-spread-death-12300192?cid=FBcna&fbclid=IwAR1YkHssjeJ1T5aialWQJWwSc7JOGaIQAEZmQtpDzYOpbkQmbYKSTRnf_UE,22 Jan 2020 11:20 AM,Channel NewsAsia
Wuhan virus: Infectious diseases centre Singapore's first line of defence,https://www.channelnewsasia.com/news/singapore/wuhan-virus-pneumonia-national-centre-infectious-diseases-12297584?cid=fbcna&fbclid=IwAR1WvgoOQlp8emWtTJoaxnL6xgeIL_9NEVI-iX61eBxVPBPzuvz4cyMMNh0,21 Jan 2020 10:51 PM,Channel NewsAsia
Wuhan virus: Death toll rises to 6 as number of cases climbs past 300 in China,https://www.channelnewsasia.com/news/asia/wuhan-virus-pneumonia-china-300-cases-6-dead-coronavirus-12297438?cid=fbcna&fbclid=IwAR08MrB2B8MP9xikpfgNQmy08C1nW-1J1BbSSpC-nuav9Q2x-vjc9vtaUFY,21 Jan 2020 10:22 PM,Channel NewsAsia
"Hong Kong scientists warn of 'super spreader' Wuhan virus, say more than 1,300 likely infected",https://www.channelnewsasia.com/news/asia/wuhan-virus-hong-kong-scientists-warn-super-spreader-12295972,21 Jan 2020 5:44 PM,Channel NewsAsia
"Wuhan virus outbreak: Thai man possibly infected, authorities investigating",https://www.channelnewsasia.com/news/asia/wuhan-virus-outbreak-thai-man-possibly-infected-12295788,21 Jan 2020 4:33 PM,Channel NewsAsia
Philippines probes possible case of virus from China,https://www.channelnewsasia.com/news/asia/wuhan-pneumonia-philippines-probing-possible-case-virus-china-12295636?cid=FBcna&fbclid=IwAR0BbFKmAYc9fqmiddM0PiattjbZtDzq2Wmx4ixtNjRjno6LeCD903W3oKY,21 Jan 2020 3:40 PM,Channel NewsAsia
Wuhan pneumonia outbreak: A timeline of how the new coronavirus spread,https://www.channelnewsasia.com/news/asia/wuhan-pneumonia-china-virus-coronavirus-timeline-spread-12294320,21 Jan 2020 10:48 AM,Channel NewsAsia
China confirms human-to-human transmission of Wuhan virus as WHO announces emergency meet,https://www.channelnewsasia.com/news/asia/wuhan-pneumonia-coronavirus-china-confirms-human-transmission-12293414,21 Jan 2020 2:27 AM,Channel NewsAsia
"Wuhan virus outbreak: 15 medical workers infected, 1 in critical condition",https://www.channelnewsasia.com/news/asia/wuhan-pneumonia-outbreak-health-workers-coronavirus-12294212,21 Jan 2020 9:47 AM,Channel NewsAsia
Wuhan virus: All travellers arriving in Singapore from China to undergo temperature screening,https://www.channelnewsasia.com/news/singapore/wuhan-pneumonia-coronavirus-outbreak-china-travellers-singapore-12291456,20 Jan 2020 7:42 PM,Channel NewsAsia
Chinese travellers unfazed as SARS-like virus spreads,https://www.channelnewsasia.com/news/asia/china-wuhan-pneumonia-coronavirus-spread-chinese-new-year-12290728,20 Jan 2020 5:46 PM,Channel NewsAsia
China reports 17 new cases in Wuhan virus outbreak,https://www.channelnewsasia.com/news/asia/china-reports-17-new-cases-in-wuhan-virus-outbreak-12282400?cid=fbcna&fbclid=IwAR3CO7nxmw4Pqc1h1rqzy9PVijYfmhO7CGyWMkdq7DHVRGwyaJ_U-TprcRg,19 Jan 2020 10:30 AM,Channel NewsAsia
Wuhan pneumonia virus casts shadow over Chinese New Year festival,https://www.channelnewsasia.com/news/asia/wuhan-pneumonia-virus-shadow-chinese-new-year-12278808?cid=FBcna&fbclid=IwAR14dJNHfd9xOBkuyYYAQmWJUBuVyLSkfZ94O9LwFCp2JnTen5sgm7QY4Z4,18 Jan 2020 5:17 PM,Channel NewsAsia
China reports four more cases in Wuhan virus outbreak,https://www.channelnewsasia.com/news/asia/china-reports-four-more-cases-in-wuhan-virus-outbreak-12278384?cid=FBcna&fbclid=IwAR1JZ3tVBfRHd5RgoqVxgs7p_jK1Ur27nBIIVNmZkegOBTSJZGRQTbIu0HI,18 Jan 2020 10:33 AM,Channel NewsAsia
"Australia to screen some China flights, warns new virus difficult to stop",https://www.channelnewsasia.com/news/world/wuhan-pneumonia-coronavirus-outbreak-australia-screening-12294170,21 Jan 2020 8:46 AM,Channel NewsAsia
Hundreds likely affected by China virus: Researchers,https://www.channelnewsasia.com/news/asia/wuhan-hundreds-likely-affected-by-china-virus-researchers-12278290?cid=FBcna&fbclid=IwAR3wAfsX8EjMGHvKVZYr95EiezLdhNINVm_6JtGR8lEMMDTBk7AEM0zjgoA,18 Jan 2020 10:14 AM,Channel NewsAsia
Wuhan pneumonia virus casts shadow over Chinese New Year festival,https://www.channelnewsasia.com/news/asia/wuhan-pneumonia-virus-shadow-chinese-new-year-12278808,18 Jan 2020 5:17 PM,Channel NewsAsia
"Thailand finds second case of new Wuhan virus, says no outbreak",https://www.channelnewsasia.com/news/asia/wuhan-pneumonia-outbreak-thailand-second-case-coronavirus-12272486,17 Jan 2020 1:58 PM,Channel NewsAsia
Second person dies in Wuhan pneumonia outbreak,https://www.channelnewsasia.com/news/asia/wuhan-pneumonia-outbreak-china-second-dead-sars-12270432,17 Jan 2020 8:58 AM,Channel NewsAsia
"Singaporean man with pneumonia warded, isolated after travel to Wuhan: MOH",https://www.channelnewsasia.com/news/singapore/wuhan-pneumonia-outbreak-possible-case-reported-singapore-moh-12268870,16 Jan 2020 8:06 PM,Channel NewsAsia
"Japan confirms case of new Chinese virus, spread is 'concerning'",https://www.channelnewsasia.com/news/world/wuhan-pneumonia-coronavirus-outbreak-japan-first-case-12267106,16 Jan 2020 10:36 AM,Channel NewsAsia
Mystery China virus patients could have infected family members: Officials,https://www.channelnewsasia.com/news/asia/wuhan-pneumonia-virus-china-infected-family-members-12265616,15 Jan 2020 6:24 PM,Channel NewsAsia
Spread of new China virus 'possible': WHO,https://www.channelnewsasia.com/news/world/who-wuhan-pneumonia-virus-china-spread-warning-hospitals-12262254,14 Jan 2020 6:51 PM,Channel NewsAsia
Residents 'not worried' in China's pneumonia-stricken Wuhan,https://www.channelnewsasia.com/news/asia/china-wuhan-virus-pneumonia-outbreak-residents-not-worried-12256282,12 Jan 2020 5:47 PM,Channel NewsAsia
China reports first death from Wuhan pneumonia outbreak,https://www.channelnewsasia.com/news/asia/china-wuhan-first-death-pneumonia-12253512,11 Jan 2020 9:46 AM,Channel NewsAsia
Chinese man warded with pneumonia after travel to Wuhan not linked to outbreak in China: MOH,https://www.channelnewsasia.com/news/singapore/chinese-man-tests-pneumonia-wuhan-moh-outbreak-12254738,11 Jan 2020 9:19 PM,Channel NewsAsia
China pneumonia outbreak may be linked to new type of virus: WHO,https://www.channelnewsasia.com/news/asia/china-pneumonia-outbreak-may-be-linked-to-new-type-of-virus--who-12245550,09 Jan 2020 7:05 AM,Channel NewsAsia
8 Chinese patients diagnosed with unidentified virus released from hospital: Report,https://www.channelnewsasia.com/news/asia/8-chinese-patients-diagnosed-with-unidentified-virus-released-12244450,08 Jan 2020 10:19 PM,Channel NewsAsia
US to screen passengers for new China coronavirus at three airports,https://www.channelnewsasia.com/news/world/us-screen-passengers-new-china-coronavirus-wuhan-airports-12277780,18 Jan 2020 3:30 AM,Channel NewsAsia
US warns citizens in China against pneumonia outbreak,https://www.channelnewsasia.com/news/asia/wuhan-pneumonia-mystery-virus-outbreak-cdc-12264974,15 Jan 2020 3:32 PM,Channel NewsAsia
Chinese woman with mystery virus quarantined in Thailand,https://www.channelnewsasia.com/news/asia/chinese-woman-mystery-virus-quarantined-thailand-wuhan-pneumonia-12259128,13 Jan 2020 7:45 PM,Channel NewsAsia
Commentary: China's Wuhan pneumonia outbreak stirs debate over costly virus hunting,https://www.channelnewsasia.com/news/commentary/china-wuhan-pneumonia-outbreak-virus-cure-immune-shot-12250762,11 Jan 2020 6:18 AM,Channel NewsAsia
"Chinese man with pneumonia warded, isolated after travel to Wuhan: MOH",https://www.channelnewsasia.com/news/singapore/chinese-man-warded-isolated-suspected-pneumonia-wuhan-12250874,10 Jan 2020 7:15 PM,Channel NewsAsia
"Tests show Chinese girl warded with pneumonia, Wuhan travel history not linked to outbreak in China: MOH",https://www.channelnewsasia.com/news/singapore/chinese-girl-pneumonia-travel-wuhan-common-illness-no-link-12235280,05 Jan 2020 8:39 PM,Channel NewsAsia
"Chinese girl with pneumonia warded, isolated after travel to Wuhan: MOH",https://www.channelnewsasia.com/news/singapore/wuhan-pneumonia-outbreak-china-girl-warded-isolated-singapore-12233644,04 Jan 2020 9:00 PM,Channel NewsAsia
"MOH monitoring China pneumonia outbreak, will implement temperature screening at Changi Airport",https://www.channelnewsasia.com/news/singapore/china-wuhan-pneumonia-moh-changi-airport-temperature-monitoring-12228094,02 Jan 2020 9:33 PM,Channel NewsAsia
